Date,Open,High,Low,Close,Adj Close,Volume
02/05/2018,6694.52002,6715.959961,6637.959961,6644.47998,6644.47998,2144200000
03/05/2018,6608.700195,6667.290039,6539.870117,6643.47998,6643.47998,2345740000
04/05/2018,6618.700195,6783.359863,6612.390137,6769.120117,6769.120117,2022230000
07/05/2018,6803.450195,6846.459961,6796.049805,6821.870117,6821.870117,1939980000
08/05/2018,6813.910156,6830.870117,6770.299805,6815.47998,6815.47998,2054830000
09/05/2018,6830.549805,6895.930176,6807.399902,6893.209961,6893.209961,2241480000
10/05/2018,6909.180176,6966.930176,6906.77002,6963.549805,6963.549805,2233460000
11/05/2018,6948.870117,6969.299805,6923.609863,6952.560059,6952.560059,2083030000
14/05/2018,6977.350098,7008.259766,6954.640137,6964.370117,6964.370117,2075670000
15/05/2018,6909.319824,6912.040039,6852.72998,6888.540039,6888.540039,2114040000
16/05/2018,6892.890137,6944.540039,6891.649902,6929.970215,6929.970215,2083660000
17/05/2018,6905.75,6952.97998,6869.390137,6901.629883,6901.629883,1931700000
18/05/2018,6876.649902,6897.910156,6857.580078,6866.25,6866.25,1966710000
21/05/2018,6920.319824,6948.27002,6876.350098,6905.529785,6905.529785,1949100000
22/05/2018,6934.700195,6947.430176,6883.75,6893.620117,6893.620117,1908280000
23/05/2018,6847.27002,6954.700195,6846.939941,6953.629883,6953.629883,1980450000
24/05/2018,6951.52002,6963.680176,6882.569824,6949.700195,6949.700195,1992460000
25/05/2018,6951.470215,6982.52002,6941.850098,6960.919922,6960.919922,1757660000
29/05/2018,6928.5,6964.649902,6887.120117,6926.540039,6926.540039,2087370000
30/05/2018,6955.589844,6987.629883,6938.02002,6976.370117,6976.370117,2049450000
31/05/2018,6969.930176,7016.419922,6955.990234,6967.72998,6967.72998,2514610000
01/06/2018,7010.080078,7084.839844,7008.02002,7083.930176,7083.930176,2208600000
04/06/2018,7099.5,7146.77002,7099.089844,7143.569824,7143.569824,2142790000
05/06/2018,7162.410156,7179.819824,7137.129883,7166.75,7166.75,2058630000
06/06/2018,7180.240234,7212.450195,7140.919922,7210.080078,7210.080078,2191750000
07/06/2018,7212.430176,7212.430176,7115.859863,7152.830078,7152.830078,2328280000
08/06/2018,7121.759766,7161.919922,7100.72998,7152.620117,7152.620117,1941580000
11/06/2018,7149.649902,7187.450195,7146.089844,7168.47998,7168.47998,1942940000
12/06/2018,7181.669922,7214.490234,7173.759766,7209.180176,7209.180176,2006760000
13/06/2018,7219.580078,7261.169922,7193.02002,7205.259766,7205.259766,2172770000
14/06/2018,7233.700195,7291.310059,7233.700195,7279.589844,7279.589844,2188230000
15/06/2018,7245.160156,7268.839844,7220.970215,7255.759766,7255.759766,3043790000
18/06/2018,7201.180176,7256.430176,7186.160156,7251.410156,7251.410156,2093950000
19/06/2018,7158.799805,7229.990234,7138.02002,7228.040039,7228.040039,2269000000
20/06/2018,7264.850098,7309.990234,7256.870117,7280.700195,7280.700195,2305100000
21/06/2018,7304.049805,7308.259766,7203.930176,7217.490234,7217.490234,2315880000
22/06/2018,7239.720215,7239.75,7177.459961,7197.509766,7197.509766,3928340000
25/06/2018,7131.049805,7144.290039,6976.959961,7038.169922,7038.169922,2415090000
26/06/2018,7061.22998,7108.450195,7040.060059,7068.200195,7068.200195,2058640000
27/06/2018,7096.600098,7128.77002,6968.299805,6969.669922,6969.669922,2286430000
28/06/2018,6963.370117,7055.25,6950.22998,7031.600098,7031.600098,2195400000
29/06/2018,7071.490234,7101.830078,7031.399902,7040.799805,7040.799805,2192010000
02/07/2018,6979.540039,7099.27002,6969.160156,7097.819824,7097.819824,1767910000
03/07/2018,7121.709961,7122.450195,7009.509766,7014.549805,7014.549805,1179310000
05/07/2018,7064,7105.540039,7025.25,7101.049805,7101.049805,1745030000
06/07/2018,7114.169922,7217,7106.100098,7207.330078,7207.330078,1704580000
09/07/2018,7251.180176,7277.580078,7221.319824,7276,7276,1837330000
10/07/2018,7287.049805,7297.790039,7257.490234,7282.600098,7282.600098,1725210000
11/07/2018,7221.660156,7271.120117,7220.22998,7243.97998,7243.97998,1761420000
12/07/2018,7276.379883,7368.720215,7274.160156,7366.25,7366.25,1926110000
13/07/2018,7372.279785,7387.740234,7348.959961,7375.819824,7375.819824,1714140000
16/07/2018,7381.029785,7390.640137,7346.339844,7357.899902,7357.899902,1730190000
17/07/2018,7291.47998,7418.430176,7288.299805,7403.890137,7403.890137,1740680000
18/07/2018,7407.25,7411.25,7368.359863,7390.129883,7390.129883,1857670000
19/07/2018,7364.660156,7388.990234,7344.330078,7352.359863,7352.359863,1853030000
20/07/2018,7379.129883,7398.589844,7343.370117,7350.22998,7350.22998,1786250000
23/07/2018,7335.419922,7376.819824,7301.339844,7371.779785,7371.779785,1654290000
24/07/2018,7455.509766,7475.990234,7375.740234,7406.25,7406.25,2014850000
25/07/2018,7406.100098,7511.390137,7405.640137,7508.589844,7508.589844,1899790000
26/07/2018,7404.560059,7430.120117,7385.720215,7400.75,7400.75,2213070000
27/07/2018,7443.240234,7443.240234,7255.319824,7296.779785,7296.779785,2176170000
30/07/2018,7292.720215,7299.080078,7158.779785,7193.100098,7193.100098,2143410000
31/07/2018,7219.669922,7272.959961,7179.410156,7231.97998,7231.97998,2195050000
01/08/2018,7269.200195,7294.799805,7234.640137,7272.890137,7272.890137,2223550000
02/08/2018,7221.350098,7380.560059,7221.350098,7372.149902,7372.149902,2081300000
03/08/2018,7389.359863,7395.490234,7356.330078,7395.490234,7395.490234,2018700000
06/08/2018,7390.819824,7439.549805,7381.580078,7438.990234,7438.990234,2238170000
07/08/2018,7459.319824,7478.959961,7443.879883,7462.649902,7462.649902,2197590000
08/08/2018,7454.419922,7486.209961,7435.77002,7469.549805,7469.549805,2087850000
09/08/2018,7467.509766,7498.370117,7458.569824,7466.959961,7466.959961,2032950000
10/08/2018,7409.049805,7436.689941,7382.830078,7408.299805,7408.299805,2095180000
13/08/2018,7420.180176,7468.819824,7398.529785,7401.169922,7401.169922,1914240000
14/08/2018,7430.450195,7455.419922,7390,7447.169922,7447.169922,1917360000
15/08/2018,7385.669922,7409.47998,7308.52002,7354.660156,7354.660156,2286960000
16/08/2018,7409.609863,7422.830078,7361.879883,7374.290039,7374.290039,1979540000
17/08/2018,7352.629883,7394.939941,7312.649902,7377.540039,7377.540039,1843150000
20/08/2018,7393.580078,7395.75,7343.470215,7371.419922,7371.419922,1698970000
21/08/2018,7393.459961,7441.419922,7388.370117,7397.22998,7397.22998,1766630000
22/08/2018,7379.839844,7434.47998,7374.689941,7424.600098,7424.600098,1660460000
23/08/2018,7420.310059,7465.870117,7405.399902,7413.839844,7413.839844,1879890000
24/08/2018,7443.709961,7489.540039,7442.990234,7485.399902,7485.399902,1886600000
27/08/2018,7527.370117,7560.759766,7512.02002,7559.129883,7559.129883,2319130000
28/08/2018,7580.850098,7588.720215,7556.709961,7570.25,7570.25,1961300000
29/08/2018,7585.129883,7661.950195,7583.52002,7660.180176,7660.180176,1897000000
30/08/2018,7645.109863,7691.100098,7619.72998,7642.669922,7642.669922,2014450000
31/08/2018,7634.439941,7676.459961,7628.540039,7654.549805,7654.549805,1899910000
04/09/2018,7629.339844,7643.450195,7581.350098,7622.319824,7622.319824,2229520000
05/09/2018,7600.950195,7607.180176,7498.379883,7523.259766,7523.259766,2596780000
06/09/2018,7527.220215,7532.299805,7405.319824,7453.169922,7453.169922,2368680000
07/09/2018,7402.189941,7489.399902,7400.990234,7430.259766,7430.259766,2146380000
10/09/2018,7466.759766,7473.75,7410.740234,7447.680176,7447.680176,2041450000
11/09/2018,7415.089844,7519.450195,7401.720215,7507.870117,7507.870117,2336600000
12/09/2018,7493.379883,7501.240234,7422.910156,7488.060059,7488.060059,2341850000
13/09/2018,7535.22998,7578.759766,7531.660156,7561.689941,7561.689941,2318720000
14/09/2018,7575.379883,7581.299805,7515.040039,7545.5,7545.5,2030720000
17/09/2018,7522.589844,7533.919922,7427.790039,7434.72998,7434.72998,2284140000
18/09/2018,7440.859863,7531.200195,7436.529785,7494.399902,7494.399902,2317990000
19/09/2018,7498.240234,7513.339844,7441.560059,7490.319824,7490.319824,2156730000
20/09/2018,7534.02002,7582.430176,7523.870117,7569.029785,7569.029785,2287150000
21/09/2018,7587.390137,7603.859863,7522.120117,7531.069824,7531.069824,3706820000
24/09/2018,7477.450195,7554.950195,7447.22998,7548.75,7548.75,2416380000
25/09/2018,7552.02002,7568.169922,7525.189941,7563.189941,7563.189941,2288140000
26/09/2018,7563.959961,7637.620117,7553.259766,7563.089844,7563.089844,2290730000
27/09/2018,7600.350098,7657.799805,7596.959961,7629.569824,7629.569824,2053770000
28/09/2018,7612.649902,7649.299805,7598.689941,7627.649902,7627.649902,2323940000
01/10/2018,7673,7700.560059,7627.470215,7645.450195,7645.450195,2283230000
02/10/2018,7632.370117,7685.359863,7610.25,7628.279785,7628.279785,2391370000
03/10/2018,7663.089844,7676.899902,7625.600098,7637.430176,7637.430176,3047330000
04/10/2018,7603.009766,7608.240234,7436.259766,7490,7490,3274550000
05/10/2018,7482.040039,7510.450195,7327.439941,7399.009766,7399.009766,2672900000
08/10/2018,7356.540039,7415.540039,7267.02002,7352.819824,7352.819824,2239640000
09/10/2018,7352.439941,7430.359863,7339.859863,7371.620117,7371.620117,2459040000
10/10/2018,7319.810059,7329.240234,7042.060059,7044.5,7044.5,3077330000
11/10/2018,7013.47998,7120.100098,6892.890137,6964.029785,6964.029785,3129290000
12/10/2018,7150.209961,7179.040039,7019.890137,7157.209961,7157.209961,2650290000
15/10/2018,7129.310059,7144.160156,7047.470215,7068.669922,7068.669922,2148850000
16/10/2018,7141.669922,7291.259766,7133.290039,7276.430176,7276.430176,2623300000
17/10/2018,7310,7311.850098,7205.759766,7278.629883,7278.629883,2364720000
18/10/2018,7250.919922,7251.540039,7081.890137,7116.089844,7116.089844,2545950000
19/10/2018,7169.450195,7227.959961,7080.740234,7107.22998,7107.22998,2532220000
22/10/2018,7146.029785,7193.720215,7088.899902,7141.209961,7141.209961,2282400000
23/10/2018,7002.689941,7149.129883,6933.560059,7118.669922,7118.669922,2735820000
24/10/2018,7101.850098,7117.339844,6777.470215,6789.149902,6789.149902,2930550000
25/10/2018,6891.27002,7063.919922,6866.75,7016.390137,7016.390137,2741810000
26/10/2018,6804.689941,6976.939941,6743.779785,6852.399902,6852.399902,2964780000
29/10/2018,6954.689941,6973.189941,6574.75,6713.899902,6713.899902,2689550000
30/10/2018,6673.839844,6816.27002,6652.529785,6810.120117,6810.120117,2681310000
31/10/2018,6933.109863,7030.509766,6924.089844,6967.100098,6967.100098,2899730000
01/11/2018,6980.790039,7071.839844,6932.209961,7069.169922,7069.169922,2708880000
02/11/2018,7042.299805,7085.27002,6909.069824,6965.290039,6965.290039,2889910000
